gvkey,fyear,datadate,capx,intan,prcc_f
001718,2023,2023-06-30,0.0000,0.0000,0.171000000000
001718,2024,2024-06-30,0.0000,0.0000,0.100000000000
001718,2025,2025-06-30,0.0000,0.0000,0.071000000000
001722,2018,2018-12-31,842.0000,4041.0000,40.970000000000
001722,2019,2019-12-31,828.0000,5476.0000,46.350000000000
001722,2020,2020-12-31,823.0000,5413.0000,50.410000000000
001722,2021,2021-12-31,1169.0000,6747.0000,67.590000000000
001722,2022,2022-12-31,1319.0000,6544.0000,92.850000000000
001722,2023,2023-12-31,1494.0000,6341.0000,72.220000000000
001722,2024,2024-12-31,1563.0000,6769.0000,50.520000000000
001722,2025,2025-12-31,1248.0000,6745.0000,57.490000000000
001742,2018,2018-12-31,1194.2410,262.7460,
001742,2019,2019-12-31,1209.9750,290.4090,
001742,2020,2020-12-31,1345.1140,282.4150,
001742,2021,2021-12-31,1492.8470,273.5370,
001742,2022,2022-12-31,1681.8900,258.7250,
001742,2023,2023-12-31,1864.6150,266.9550,
001742,2024,2024-12-31,2297.4650,591.1540,
001742,2025,2025-12-31,2672.3510,575.8230,
001743,2018,2018-12-31,54.0890,177.2690,34.260000000000
001743,2019,2019-12-31,102.4310,147.1520,27.600000000000
001743,2020,2020-12-31,57.4890,143.3010,42.670000000000
001743,2021,2021-12-31,78.4730,426.9170,119.850000000000
001743,2022,2022-12-31,165.5050,419.1780,70.040000000000
001743,2023,2023-12-31,231.9980,405.9030,120.210000000000
001743,2024,2024-12-31,240.0000,393.3680,93.320000000000
001743,2025,2025-12-31,128.1660,374.1440,74.190000000000
001745,2018,2018-12-31,742.4480,0.0000,
001745,2019,2019-12-31,680.5630,0.0000,
001745,2020,2020-12-31,861.2540,0.0000,
001745,2021,2021-12-31,791.6570,0.0000,
001745,2022,2022-12-31,866.0160,0.0000,
001745,2023,2023-12-31,1063.2730,0.0000,
001745,2024,2024-12-31,1753.3780,0.0000,
001745,2025,2025-12-31,1146.8650,0.0000,
001773,2018,2018-12-31,135.3360,2997.3340,68.950000000000
001773,2019,2019-12-31,143.1910,2333.2250,84.740000000000
001773,2020,2020-12-31,123.5850,2349.2880,97.300000000000
001773,2021,2021-12-31,83.0510,2275.4000,134.270000000000
001773,2022,2022-12-31,78.8360,2186.7630,104.570000000000
001773,2023,2023-12-31,83.2850,2177.8660,122.250000000000
001773,2024,2024-12-31,92.7030,2152.0010,113.120000000000
001773,2025,2025-12-31,101.2540,2197.0930,110.180000000000
001783,2018,2018-11-30,0.7650,0.0000,2.390000000000
001783,2019,2019-11-30,0.4470,0.0000,1.840100000000
001783,2020,2020-11-30,0.6930,0.0000,2.490000000000
001783,2021,2021-11-30,0.6200,0.0000,3.540000000000
001783,2022,2022-11-30,1.7470,0.0000,1.940000000000
001783,2023,2023-11-30,0.8420,0.0000,2.060000000000
001783,2024,2024-11-30,0.7240,0.0000,1.695000000000
001783,2025,2025-11-30,0.6280,0.0000,2.360000000000
001790,2018,2018-12-31,0.0050,0.0000,0.350000000000
001790,2019,2019-12-31,0.0250,0.0000,0.470000000000
001790,2020,2020-12-31,0.0020,0.0000,0.650000000000
001790,2021,2021-12-31,0.8790,0.0000,0.550000000000
001790,2022,2022-12-31,0.0460,0.0000,0.700000000000
001790,2023,2023-12-31,0.5570,0.0000,1.500000000000
001790,2024,2024-12-31,0.0820,0.0000,0.850000000000
001794,2018,2018-09-30,185.0000,3674.0000,83.860000000000
001794,2019,2019-09-30,154.0000,3341.0000,77.050000000000
001794,2020,2020-09-30,138.0000,2771.0000,70.920000000000
001794,2021,2021-09-30,105.0000,2529.0000,89.120000000000
001794,2022,2022-09-30,113.0000,2275.0000,94.970000000000
001794,2023,2023-09-30,170.0000,2248.0000,81.680000000000
001794,2024,2024-09-30,137.0000,2132.0000,86.970000000000
001794,2025,2025-09-30,98.0000,1268.0000,47.910000000000
001820,2018,2019-01-31,2.6450,42.0030,19.980000000000
001820,2019,2020-01-31,2.9060,37.4170,12.440000000000
001820,2020,2021-01-31,2.5870,34.3080,10.750000000000
001820,2021,2022-01-31,1.7960,31.3560,13.740000000000
001820,2022,2023-01-31,0.2290,35.8900,13.250000000000
001820,2023,2024-01-31,0.8750,33.4690,17.630000000000
001820,2024,2025-01-31,1.1650,38.0340,11.600000000000
001820,2025,2026-01-31,0.3320,38.8720,9.090000000000
001823,2018,2018-12-31,16.3170,258.3350,30.450000000000
001823,2019,2019-12-31,12.0830,272.2630,27.950000000000
001823,2020,2020-12-31,7.4590,168.1680,13.230000000000
001823,2021,2021-12-31,6.0340,152.6020,12.000000000000
001823,2022,2022-12-31,7.6750,137.4460,10.300000000000
001823,2023,2023-12-31,7.6430,123.6300,17.420000000000
001823,2024,2024-12-31,8.4280,110.5330,15.960000000000
001823,2025,2025-12-31,31.6730,118.2760,54.240000000000
001828,2018,2018-12-31,1121.0000,431.0000,38.610000000000
001828,2019,2019-12-31,1128.0000,408.0000,49.770000000000
001828,2020,2020-12-31,940.0000,420.0000,36.490000000000
001828,2021,2021-12-31,1200.0000,453.0000,42.700000000000
001828,2022,2022-12-31,1435.0000,572.0000,42.380000000000
001828,2023,2023-12-31,1423.0000,871.0000,38.670000000000
001828,2024,2024-12-31,1691.0000,907.0000,47.580000000000
001828,2025,2025-12-31,1702.0000,787.0000,56.380000000000
001837,2018,2018-12-31,1388.0000,5116.0000,
001837,2019,2019-12-31,1408.0000,5085.0000,
001837,2020,2020-12-31,1471.0000,5066.0000,
001837,2021,2021-12-31,1421.0000,5052.0000,
001837,2022,2022-12-31,1533.0000,5041.0000,
001837,2023,2023-12-31,1561.0000,5031.0000,
001837,2024,2024-12-31,1541.0000,5024.0000,
001837,2025,2025-12-31,1741.0000,5018.0000,
001864,2018,2019-01-31,10.7750,0.0000,72.930000000000
001864,2019,2020-01-31,3.7760,0.0000,75.350000000000
001864,2020,2021-01-31,10.4120,0.0000,76.500000000000
001864,2021,2022-01-31,5.1260,0.0000,96.430000000000
001864,2022,2023-01-31,15.5780,0.0000,32.720000000000
001864,2023,2024-01-31,37.6630,0.0000,41.390000000000
001864,2024,2025-01-31,71.3180,0.0000,41.720000000000
001864,2025,2026-01-31,68.4390,0.0000,33.810000000000
001878,2018,2019-01-31,67.0000,2731.6000,147.200000000000
001878,2019,2020-01-31,53.2000,2652.1000,196.850000000000
001878,2020,2021-01-31,91.1000,2905.8000,277.430000000000
001878,2021,2022-01-31,56.0000,4097.6000,249.790000000000
001878,2022,2023-01-31,40.0000,4032.0000,215.160000000000
001878,2023,2024-01-31,31.0000,4059.0000,253.810000000000
001878,2024,2025-01-31,40.0000,4816.0000,311.340000000000
001878,2025,2026-01-31,43.0000,4762.0000,252.870000000000
001891,2018,2018-06-30,206.1000,3129.9000,134.140000000000
001891,2019,2019-06-30,162.0000,3394.5000,165.330000000000
001891,2020,2020-06-30,172.7000,3525.2000,148.890000000000
001891,2021,2021-06-30,178.6000,3548.5000,198.620000000000
001891,2022,2022-06-30,174.4000,3633.6000,210.040000000000
001891,2023,2023-06-30,206.3000,3683.0000,219.790000000000
001891,2024,2024-06-30,208.4000,3689.6000,238.690000000000
001891,2025,2025-06-30,168.7000,4876.5000,308.400000000000
001913,2018,2018-12-31,226.7000,1221.3000,89.830000000000
001913,2019,2019-12-31,219.4000,1210.1000,130.820000000000
001913,2020,2020-12-31,201.4000,1497.7000,155.110000000000
001913,2021,2021-12-31,255.0000,2916.2000,216.570000000000
001913,2022,2022-12-31,278.1000,2811.0000,181.000000000000
001913,2023,2023-12-31,265.3000,2967.2000,202.160000000000
001913,2024,2024-12-31,208.8000,2842.2000,187.130000000000
001913,2025,2025-12-31,169.0000,3217.6000,181.880000000000
001919,2018,2018-06-30,155.8730,1200.7850,42.890000000000
001919,2019,2019-06-30,122.6900,1020.2480,45.270000000000
001919,2020,2020-06-30,73.5160,839.1710,27.885000000000
001919,2021,2021-06-30,50.3630,866.6440,40.080000000000
001919,2022,2022-06-30,48.9000,771.4840,42.880000000000
001919,2023,2023-06-30,194.6740,787.1290,50.450000000000
001919,2024,2024-06-30,226.4780,780.9840,51.490000000000
001919,2025,2025-06-30,147.4740,837.0310,53.080000000000
001920,2018,2018-12-31,94.9000,176.7000,1.520000000000
001926,2018,2019-02-28,25.6160,445.7320,46.020000000000
001926,2019,2020-02-29,35.0440,454.6990,36.890000000000
001926,2020,2021-02-28,37.0790,437.7720,51.090000000000
001926,2021,2022-02-28,28.4050,457.9390,49.230000000000
001926,2022,2023-02-28,57.1200,1171.9040,40.650000000000
001926,2023,2024-02-29,95.1190,1150.9030,72.800000000000
001926,2024,2025-02-28,115.8830,1125.7130,96.110000000000
001932,2018,2018-12-31,966.0720,158054.5670,31.860000000000
001932,2019,2019-12-31,879.4030,157321.5020,42.460000000000
001932,2020,2020-12-31,686.1710,154882.5800,37.490000000000
001932,2021,2021-12-31,713.6110,156567.8130,37.410000000000
001932,2022,2022-12-31,630.1630,155522.4670,39.980000000000
001932,2023,2023-12-31,585.9480,121726.8760,29.290000000000
001932,2024,2024-12-31,608.4230,118024.1240,36.320000000000
001932,2025,2025-12-31,741.5910,117004.4700,56.620000000000
001949,2018,2018-09-30,0.0000,0.0000,12.040000000000
001949,2019,2019-12-31,0.0000,0.0000,16.970000000000
001949,2020,2020-12-31,0.0000,0.0000,15.200000000000
001949,2021,2021-12-31,0.0000,2.3470,23.990000000000
001949,2022,2022-12-31,0.0000,3.1810,19.640000000000
001949,2023,2023-12-31,0.0000,,18.590000000000
001949,2024,2024-12-31,0.0000,,18.030000000000
001949,2025,2025-12-31,0.0000,,14.700000000000
001968,2018,2018-12-31,8.6430,131.8760,49.210000000000
001968,2019,2019-12-31,7.4960,125.1210,64.930000000000
001968,2020,2020-12-31,9.0590,148.3060,94.060000000000
001968,2021,2021-12-31,6.7460,174.0890,106.560000000000
001968,2022,2022-12-31,5.8910,159.6680,109.030000000000
001968,2023,2023-12-31,12.0030,170.6000,154.370000000000
001968,2024,2024-12-31,12.8180,160.6360,212.120000000000
001968,2025,2025-12-31,14.0260,357.7710,174.410000000000
001979,2018,2018-12-31,19.1700,553.9800,78.350000000000
001979,2019,2019-12-31,28.3150,667.9220,101.630000000000
001979,2020,2020-12-31,32.8050,651.1230,115.220000000000
001979,2021,2021-12-31,37.4490,618.6140,168.600000000000
001979,2022,2022-12-31,50.2900,982.8040,122.110000000000
001979,2023,2023-12-31,37.8920,970.1190,148.750000000000
001979,2024,2024-12-31,35.6610,945.0800,162.995000000000
001979,2025,2025-12-31,43.4890,979.6640,153.360000000000
001982,2018,2018-12-31,5.4390,0.0000,16.650000000000
001982,2019,2019-12-31,1.9530,0.0000,16.090000000000
001982,2020,2020-12-31,1.4700,0.0000,13.710000000000
001988,2018,2018-12-31,816.0000,6663.0000,45.980000000000
001988,2019,2019-12-31,598.0000,6421.0000,64.670000000000
001988,2020,2020-12-31,1113.0000,6367.0000,93.180000000000
001988,2021,2021-12-31,1726.0000,6066.0000,96.270000000000
001988,2022,2022-12-31,1651.0000,5652.0000,51.140000000000
001988,2023,2023-12-31,1045.0000,5599.0000,57.520000000000
001988,2024,2024-12-31,484.0000,5252.0000,55.130000000000
001988,2025,2025-12-31,474.0000,5361.0000,52.970000000000
002002,2018,2018-12-31,80.5490,867.7320,47.220000000000
002002,2019,2019-12-31,75.6650,850.8080,58.750000000000
002002,2020,2020-12-31,60.0730,811.9830,56.320000000000
002002,2021,2021-12-31,72.7810,858.0820,82.040000000000
002002,2022,2022-12-31,103.7890,1050.5840,66.320000000000
002002,2023,2023-12-31,208.0440,1025.7050,82.070000000000
002002,2024,2024-12-31,213.4120,1054.3250,94.060000000000
002002,2025,2025-12-31,197.4600,1074.7670,124.520000000000
002005,2018,2018-12-31,35.3000,55.8270,67.320000000000
002005,2019,2019-12-31,53.9000,56.5390,95.160000000000
002005,2020,2020-12-31,33.2870,51.1690,76.620000000000
002005,2021,2021-12-31,22.3720,53.7680,83.760000000000
002005,2022,2022-12-31,28.7610,54.1360,77.560000000000
002005,2023,2023-12-31,9.4020,52.3970,72.460000000000
002005,2024,2024-12-31,9.6790,50.7160,71.240000000000
002005,2025,2025-12-31,34.0550,48.9720,68.370000000000
002019,2018,2018-12-31,1108.0000,22222.0000,47.070000000000
002019,2019,2019-12-31,1210.0000,22083.0000,50.330000000000
002019,2020,2020-12-31,1222.0000,22392.0000,42.440000000000
002019,2021,2021-12-31,1215.0000,22599.0000,58.080000000000
002019,2022,2022-12-31,1346.0000,21311.0000,45.520000000000
002019,2023,2023-12-31,1220.0000,21545.0000,52.050000000000
002019,2024,2024-12-31,1469.0000,22125.0000,76.830000000000
002019,2025,2025-12-31,1553.0000,22296.0000,116.090000000000
002049,2018,2018-12-31,57.2730,1592.0620,53.620000000000
002049,2019,2019-12-31,53.2860,1514.1380,61.960000000000
002049,2020,2020-12-31,40.6980,1575.7120,50.690000000000
002049,2021,2021-12-31,34.1170,1455.6160,46.590000000000
002049,2022,2022-12-31,35.0820,1277.9640,40.850000000000
002049,2023,2023-12-31,55.7390,1890.0950,32.630000000000
002052,2018,2018-09-30,11.1120,0.0000,1.780000000000
002052,2019,2019-09-30,2.0030,0.0000,0.522100000000
002052,2020,2020-09-30,3.1310,0.0000,0.852600000000
002052,2021,2021-09-30,1.9340,0.0000,3.030000000000
002052,2022,2022-09-30,10.2200,0.0000,2.640000000000
002052,2023,2023-09-30,11.6320,0.0000,2.635000000000
002052,2024,2024-09-30,3.5270,0.0000,2.260000000000
002052,2025,2025-09-30,3.0740,0.0000,1.300000000000
002055,2018,2018-12-31,1400.0000,1192.0000,13.540000000000
002055,2019,2019-12-31,1701.0000,4783.0000,18.590000000000
002055,2020,2020-12-31,2054.0000,4779.0000,22.780000000000
002055,2021,2021-12-31,2435.0000,4776.0000,19.000000000000
002055,2022,2022-12-31,3049.0000,3587.0000,17.180000000000
002055,2023,2023-12-31,3086.0000,3587.0000,18.090000000000
002055,2024,2024-12-31,3174.0000,3102.0000,15.500000000000
002055,2025,2025-12-31,3821.0000,3039.0000,43.550000000000
002080,2018,2018-11-30,18.3010,28.4800,21.030000000000
002080,2019,2019-11-30,17.3750,26.1760,15.220000000000
002080,2020,2020-11-30,6.0290,23.8270,15.700000000000
002080,2021,2021-11-30,10.7500,23.4480,15.240000000000
002080,2022,2022-11-30,21.2960,21.7270,18.990000000000
002080,2023,2023-11-30,17.4890,16.0670,16.520000000000
002080,2024,2024-11-30,5.2110,14.1850,15.230000000000
002080,2025,2025-11-30,4.5300,14.1270,15.530000000000
002086,2018,2018-12-31,681.0000,4356.0000,65.820000000000
002086,2019,2019-12-31,696.0000,4501.0000,83.620000000000
002086,2020,2020-12-31,709.0000,4888.0000,80.240000000000
002086,2021,2021-12-31,743.0000,17628.0000,85.840000000000
002086,2022,2022-12-31,679.0000,13636.0000,50.970000000000
002086,2023,2023-12-31,692.0000,12593.0000,38.660000000000
002086,2024,2024-12-31,446.0000,10498.0000,29.160000000000
002086,2025,2025-12-31,513.0000,9298.0000,19.110000000000
002101,2018,2018-06-30,23.2300,1082.5900,70.150000000000
002101,2019,2019-06-30,18.9700,1030.8570,61.530000000000
002101,2020,2020-06-30,20.1150,883.8090,62.390000000000
002101,2021,2021-06-30,15.8520,839.7050,91.060000000000
002101,2022,2022-06-30,18.1240,813.7950,96.170000000000
002101,2023,2023-06-30,26.4760,813.9670,144.830000000000
002101,2024,2024-06-30,24.8640,865.2650,194.000000000000
002101,2025,2025-06-30,27.1870,1047.9740,232.450000000000
002109,2018,2018-12-31,,,0.010000000000
002109,2019,2019-12-31,,,0.006700000000
002109,2020,2020-12-31,,,0.122800000000
002109,2021,2021-12-31,,,0.350000000000
002109,2022,2022-06-30,0.0000,0.0000,0.041200000000
002109,2023,2023-06-30,0.0000,0.0000,0.030000000000
002111,2018,2018-09-30,895.0000,40041.0000,261.000000000000
002111,2019,2019-09-30,957.0000,38354.0000,252.960000000000
002111,2020,2020-09-30,810.0000,37433.0000,232.680000000000
002111,2021,2021-09-30,1231.0000,36684.0000,245.820000000000
002111,2022,2022-09-30,973.0000,36933.0000,222.830000000000
002111,2023,2023-09-30,874.0000,35469.0000,258.530000000000
002111,2024,2024-09-30,725.0000,37382.0000,241.100000000000
002111,2025,2025-09-30,760.0000,36017.0000,187.170000000000
002113,2018,2018-08-31,,,0.012100000000
002113,2019,2019-08-31,,,0.015300000000
002113,2020,2020-08-31,,,0.019600000000
002113,2021,2021-08-31,,,0.039900000000
002113,2022,2022-08-31,,,0.027000000000
002113,2023,2023-08-31,0.0000,0.0300,0.001500000000
002113,2024,2024-08-31,0.0000,0.0000,5.250000000000
002124,2018,2018-12-31,11.5940,82.5060,18.420000000000
002124,2019,2019-12-31,9.8910,94.3570,20.500000000000
002124,2020,2020-12-31,5.4760,89.7550,15.030000000000
002124,2021,2021-12-31,9.3970,87.6460,12.930000000000
002124,2022,2022-12-31,8.8320,79.2100,32.920000000000
002124,2023,2023-12-31,12.1260,76.0330,66.770000000000
002124,2024,2024-12-31,14.1080,439.9840,82.470000000000
002124,2025,2025-12-31,12.0020,432.7870,169.630000000000
002136,2018,2018-12-31,16658.0000,128519.0000,56.220000000000
002136,2019,2019-12-31,17939.0000,128946.0000,61.400000000000
002136,2020,2020-12-31,18192.0000,130283.0000,58.750000000000
002136,2021,2021-12-31,20286.0000,187899.0000,51.960000000000
002136,2022,2022-12-31,23087.0000,189928.0000,39.400000000000
002136,2023,2023-12-31,18767.0000,189567.0000,37.700000000000
002136,2024,2024-12-31,17090.0000,190583.0000,39.990000000000
002136,2025,2025-12-31,17011.0000,190338.0000,40.730000000000
002137,2018,2018-12-31,3971.0000,23159.0000,53.930000000000
002137,2019,2019-12-31,3988.0000,23303.0000,60.160000000000
002137,2020,2020-12-31,4202.0000,23061.0000,54.430000000000
002137,2021,2021-12-31,4837.0000,25511.0000,65.810000000000
002137,2022,2022-12-31,5133.0000,26486.0000,59.490000000000
002137,2023,2023-12-31,4581.0000,26900.0000,52.170000000000
002137,2024,2024-12-31,3897.0000,26370.0000,33.320000000000
002137,2025,2025-12-31,3700.0000,29717.0000,32.740000000000
002154,2018,2018-12-31,143.5000,966.6000,45.900000000000
002176,2018,2018-12-31,14537.0000,113173.0000,204.180000000000
002176,2019,2019-12-31,15979.0000,113528.0000,226.500000000000
002176,2020,2020-12-31,13012.0000,104418.0000,231.870000000000
002176,2021,2021-12-31,13276.0000,103512.0000,299.000000000000
002176,2022,2022-12-31,15464.0000,108598.0000,308.900000000000
002176,2023,2023-12-31,19409.0000,121766.0000,356.660000000000
002176,2024,2024-12-31,18976.0000,119654.0000,453.280000000000
002176,2025,2025-12-31,20927.0000,117916.0000,502.650000000000
002184,2018,2019-01-31,819.0000,1283.0000,59.240000000000
002184,2019,2020-01-31,743.0000,1365.0000,84.690000000000
002184,2020,2021-01-31,713.0000,1287.0000,108.820000000000
002184,2021,2022-01-31,737.0000,1659.0000,99.280000000000
002184,2022,2023-01-31,930.0000,1572.0000,88.720000000000
002184,2023,2024-01-31,795.0000,1511.0000,72.490000000000
002184,2024,2025-01-31,706.0000,1015.0000,85.860000000000
002184,2025,2026-01-31,704.0000,795.0000,65.100000000000
002220,2018,2018-12-31,129.8250,352.8930,232.220000000000
002220,2019,2019-12-31,98.5320,409.6560,370.030000000000
002220,2020,2020-12-31,98.9200,491.4130,582.940000000000
002220,2021,2021-12-31,120.8030,601.2820,755.570000000000
002220,2022,2022-12-31,112.7820,738.6350,420.490000000000
002220,2023,2023-12-31,156.6800,734.0830,322.890000000000
002220,2024,2024-12-31,165.6000,704.1000,328.510000000000
002220,2025,2025-12-31,157.6000,754.1000,302.990000000000
002240,2018,2018-07-31,0.0000,0.0000,0.130000000000
002240,2019,2019-07-31,0.0000,0.0000,0.095000000000
002240,2020,2020-07-31,0.0000,0.0000,0.037100000000
002240,2021,2021-07-31,0.0000,0.0000,0.032000000000
002240,2022,2022-07-31,0.0000,0.0000,0.018000000000
002240,2023,2023-07-31,0.0000,0.0000,0.020000000000
002240,2024,2024-07-31,0.0000,0.0000,0.012100000000
002240,2025,2025-07-31,0.0000,0.0000,0.004600000000
002259,2018,2018-12-31,457.5240,1313.7910,62.780000000000
002259,2019,2019-12-31,818.3760,1312.7200,78.540000000000
002259,2020,2020-12-31,767.4040,1311.3980,61.450000000000
002259,2021,2021-12-31,677.4920,1310.2240,70.570000000000
002259,2022,2022-12-31,604.3650,1309.0430,70.340000000000
002259,2023,2023-12-31,555.6000,1307.9000,53.950000000000
002259,2024,2024-12-31,744.2000,1307.1000,58.520000000000
002259,2025,2025-12-31,819.8000,1305.9000,69.420000000000
002269,2018,2019-04-30,95.4900,862.4300,27.210000000000
002269,2019,2020-04-30,81.6850,1127.1140,16.650000000000
002269,2020,2021-04-30,52.7920,1117.8070,22.260000000000
002269,2021,2022-04-30,,,26.070000000000
002269,2022,2022-06-30,61.9550,1070.0450,35.320000000000
002269,2023,2023-06-30,69.6980,1052.4960,31.870000000000
002269,2024,2024-06-30,63.6780,1049.3280,54.230000000000
002269,2025,2025-06-30,82.0340,1061.4650,54.890000000000
002270,2018,2018-12-31,426.7000,2.5000,3.560000000000
